Time (s),valve_states (),pressure[0] (psi),pressure[1] (psi),pressure[2] (psi),pressure[3] (psi),pressure[4] (psi),pressure[5] (psi),pressure[6] (psi),pressure[7] (psi),pressure[8] (psi),pressure[9] (psi),pressure[10] (psi),pressure[11] (psi),pressure[12] (psi),pressure[13] (psi),pressure[14] (psi),pressure[15] (psi),samplerate (Hz),motor_setpoint[0] (degrees),motor_setpoint[1] (degrees),main_cycle_time (microseconds),motor_cycle_time (microseconds),adc_cycle_time (microseconds),telemetry_cycle_time (microseconds),ebatt (Volts),ibus (Amps),telemetry_rate (Hz),motor_control_gain[0] (),motor_control_gain[1] (),motor_control_gain[2] (),motor_position[0] (),motor_position[1] (),motor_pwm[0] (),motor_pwm[1] (),count1 (),count2 (),count3 (),STATE (),load[0] (lbs),load[1] (lbs),load[2] (lbs),load[3] (lbs),thrust_load (lbs),thermocouple[0] (degC),thermocouple[1] (degC),thermocouple[2] (degC),thermocouple[3] (degC),ivlv[0] (Amps),ivlv[1] (Amps),ivlv[2] (Amps),ivlv[3] (Amps),ivlv[4] (Amps),ivlv[5] (Amps),ivlv[6] (Amps),ivlv[7] (Amps),ivlv[15] (Amps),evlv[0] (Volts),evlv[1] (Volts),evlv[2] (Volts),evlv[3] (Volts),evlv[4] (Volts),evlv[5] (Volts),evlv[6] (Volts),evlv[7] (Volts),evlv[8] (Volts),evlv[9] (Volts),evlv[10] (Volts),evlv[11] (Volts),evlv[12] (Volts),evlv[13] (Volts),evlv[14] (Volts),evlv[15] (Volts),LOG_TO_AUTO (),auto_states ()
159.799235,128,0,159,357,266,378,336,-198,-199,597,889,336,878,-310,-310,-310,-310,100,90,90,4,9910,9913,9910,12.52,3.38,100,2000,30,0,90.798,90.461,-7500,6766,0,187,84,4,77.5,69.5,103,105.5,355.5,1023,2047,2047,2047,0.04,0.03,0.04,0.05,0.06,0.07,0.16,0.09,0.03,0,0.01,0,0,0.03,0.06,0.06,12.16,0.18,6.19,6.17,6.13,6.11,6.15,6.95,4.97,-1,1
159.802042,128,0,164,357,267,376,334,-199,-199,597,890,335,878,-310,-310,-310,-310,100,90,90,4,9912,9911,9912,12.52,3.16,100,2000,30,0,90.714,90.377,-7037,6572,0,188,-104,4,81,92.5,95,96,364.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0.01,0.01,0,0,0.03,0.06,0.05,12.16,0.18,6.19,6.16,6.13,6.11,6.15,6.95,4.78,-1,1
159.816704,128,10,154,354,269,373,333,-199,-199,597,889,336,878,-310,-310,-310,-310,100,90,90,5,9912,9912,9912,12.523,3.23,100,2000,30,0,90.723,90.357,-6891,6415,0,188,-84,4,75.5,83.5,89,87,335,1023,2047,2047,2047,0.02,0.03,0.03,0.05,0.06,0.07,0.16,0.09,0.03,0.01,0.01,0,0,0.03,0.06,0.06,12.16,0.18,6.19,6.15,6.17,6.11,6.15,6.95,4.92,-1,1
159.8323021,128,0,155,349,267,372,332,-199,-199,597,890,335,878,-310,-310,-310,-310,100,90,90,5,9912,9912,9912,12.523,3.28,100,2000,30,0,90.714,90.377,-6931,6385,0,189,-19,4,85,77,86,88.5,336.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.16,0.09,0.03,0,0.01,0,0,0.03,0.06,0.06,12.17,0.18,6.19,6.15,6.16,6.11,6.15,6.95,4.97,-1,1
159.8400465,128,0,155,348,267,370,331,-199,-199,597,890,331,878,-310,-310,-310,-310,100,90,90,5,9914,9912,9914,12.52,3.09,100,2000,30,0,90.798,90.293,-6934,6437,0,189,19,4,74,65.5,92,84,315.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0.01,0.01,0.01,0,0.03,0.07,0.06,12.16,0.18,6.19,6.15,6.2,6.11,6.15,6.95,4.97,-1,1
159.8488491,128,0,143,345,262,367,329,-199,-199,595,888,330,878,-310,-310,-310,-310,100,90,90,5,9946,9911,9909,12.608,3.25,100,2000,30,0,90.882,90.377,-7126,6277,0,189,-84,4,66.5,35.5,86,81.5,269.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.2,0.09,0.03,0,0,0,0,0.03,0.07,0.05,12.17,0.17,6.17,6.14,6.14,6.12,6.17,6.97,4.99,-1,1
159.8648162,128,10,142,343,261,364,329,-198,-199,597,891,331,878,-310,-310,-310,-310,100,90,90,2,9947,9912,9912,12.487,5.78,100,2000,30,0,90.788,90.397,-7321,6457,0,190,84,4,51.5,56,80,91,278.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.17,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.18,0.17,6.19,6.15,6.15,6.13,6.17,6.97,4.77,-1,1
159.8724092,128,0,146,339,261,362,328,-198,-199,596,890,330,878,-310,-310,-310,-310,100,90,90,3,9946,9912,9911,12.474,4.01,100,2000,30,0,90.854,90.521,-7157,6509,0,190,20,4,68,70.5,74,81,293.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.22,0.09,0.03,0,0.01,0,0,0.03,0.06,0.05,12.19,0.18,6.19,6.15,6.15,6.14,6.17,6.98,4.97,-1,1
159.8807727,128,2,137,337,262,359,326,-199,-199,597,890,328,877,-310,-310,-310,-310,100,90,90,5,9947,9913,9912,12.481,3.25,100,2000,30,0,90.348,90.016,-7313,6773,0,191,124,4,74.5,60,81.5,95,311,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0,0.01,0,0,0.02,0.07,0.05,12.2,0.18,6.2,6.16,6.16,6.14,6.18,6.98,4.8,-1,1
159.8960973,128,0,141,336,262,356,325,-198,-199,598,890,325,878,-310,-310,-310,-310,100,90,90,4,9947,9912,9912,12.464,2.24,100,2000,30,0,90.17,89.867,-6312,5762,0,191,-505,4,68,59,78,74.5,279.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,0.18,6.2,6.16,6.17,6.14,6.18,6.99,4.99,-1,1
159.8989961,128,0,137,331,260,353,324,-199,-199,597,890,324,877,-310,-310,-310,-310,100,90,90,5,9947,9911,9913,12.448,1.14,100,2000,30,0,90.16,89.971,-5961,5461,0,190,-148,4,61,51.5,81.5,83.5,277.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.2,0.18,6.21,6.17,6.17,6.15,6.19,6.99,5.01,-1,1
159.9112226,128,0,142,331,254,350,323,-199,-199,597,890,326,877,-310,-310,-310,-310,100,90,90,5,9948,9911,9912,12.376,0,100,2000,30,0,90.384,90.284,-5946,5668,0,190,104,4,58,52,66,78.5,254.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,0.18,6.22,6.17,6.18,6.16,6.19,6.99,5.01,-1,1
159.927203,128,0,133,327,253,347,322,-199,-199,597,889,324,877,-310,-310,-310,-310,100,90,90,5,9946,9914,9911,12.398,0,100,2000,30,0,90.036,89.966,-6405,6303,0,191,313,4,62.5,51.5,64.5,81,259.5,1023,2047,2047,2047,0.03,0.03,0.04,0.05,0.06,0.07,0.16,0.09,0.03,0,0.01,0,0,0.03,0.06,0.05,12.2,0.18,6.22,6.17,6.18,6.15,6.19,6.99,5.01,-1,1
159.9305498,128,0,132,325,254,343,320,-199,-199,596,890,320,877,-310,-310,-310,-310,100,90,90,5,9948,9912,9911,12.382,0,100,2000,30,0,89.254,89.244,-5711,5666,0,191,-318,4,48.5,59,70,85.5,263,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.16,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,0.19,6.22,6.17,6.18,6.15,6.19,7,4.98,-1,1
159.9437611,128,0,128,323,251,341,319,-199,-199,596,889,320,878,-310,-310,-310,-310,100,90,90,4,9946,9911,9912,12.31,0,100,2000,30,0,88.535,88.644,-4125,4199,0,190,-721,4,50,59,69.5,77,255.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,0.19,6.22,6.17,6.18,6.15,6.19,7,4.99,-1,1
159.9591966,128,0,127,320,253,338,318,-199,-199,597,889,317,877,-310,-310,-310,-310,100,90,90,2,9947,9911,9912,12.264,0,100,2000,30,0,87.993,88.363,-2642,2959,-1,188,-599,4,55.5,42,81.5,93.5,272.5,1023,2047,2047,2047,0.02,0.02,0.04,0.04,0.06,0.07,0.15,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,0.18,6.22,6.18,6.18,6.16,6.2,7,4.82,-1,1
159.9739337,128,0,124,316,251,334,316,-199,-199,597,889,319,877,-310,-310,-310,-310,100,90,90,4,9946,9912,9911,12.248,0,100,2000,30,0,87.897,88.382,-1499,2346,-1,187,-281,4,62.5,56.5,61.5,71.5,252,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.06,0.05,12.21,0.18,6.22,6.18,6.18,6.16,6.2,7,4.93,-1,1
159.9813854,128,0,123,314,250,332,315,-199,-199,597,888,315,877,-310,-310,-310,-310,100,90,90,3,9947,9912,9912,12.251,0,100,2000,30,0,87.812,88.297,-1244,2336,-1,185,19,4,67.5,51,54.5,59,232,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.06,0.06,0.19,0.09,0.03,0,0.01,0,0,0.03,0.06,0.05,12.21,0.18,6.22,6.18,6.18,6.16,6.2,7,4.76,-1,1
159.9912823,128,0,118,312,248,329,314,-199,-199,597,889,313,878,-310,-310,-310,-310,100,90,90,2,9948,9912,9912,12.248,0,100,2000,30,0,87.886,88.401,-1008,2115,-1,184,-84,4,52.5,44,69.5,71,237,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.19,0.09,0.03,0,0.01,0,0,0.03,0.06,0.05,12.21,0.18,6.22,6.18,6.18,6.16,6.2,7,4.86,-1,1
160.0066355,128,0,116,307,248,325,313,-199,-199,597,889,314,877,-310,-310,-310,-310,100,90,90,5,9946,9912,9912,12.248,0,100,2000,30,0,87.716,88.486,-1093,2276,-1,182,104,4,44.5,33,54,72.5,204,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.16,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.21,0.18,6.22,6.18,6.18,6.16,6.2,7,4.75,-1,1
160.0092809,128,9,115,305,249,324,311,-199,-199,597,889,315,877,-310,-310,-310,-310,100,90,90,3,9948,9912,9913,12.251,0,100,2000,30,0,87.716,88.316,-684,2400,-1,180,85,4,71,46.5,57,62.5,237,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.14,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.21,0.18,6.22,6.18,6.18,6.16,6.2,7,4.87,-1,1
160.0243132,128,0,114,305,248,320,310,-199,-199,596,888,311,878,-310,-310,-310,-310,100,90,90,5,9947,9912,9911,12.251,0,100,2000,30,0,87.727,88.382,-616,2010,-1,179,-169,4,63.5,42.5,59,65,230,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.21,0.19,6.22,6.18,6.18,6.16,6.2,7,5.01,-1,1
160.0395226,128,0,110,300,245,317,310,-199,-199,596,889,308,877,-310,-310,-310,-310,100,90,90,4,9946,9911,9913,12.251,0,100,2000,30,0,87.812,88.297,-570,2093,-1,177,65,4,64.5,50,59,74.5,248,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.17,0.09,0.03,0,0.01,0,0,0.03,0.06,0.05,12.21,0.19,6.22,6.18,6.18,6.16,6.2,7,5.01,-1,1
160.0426547,128,0,110,298,245,314,308,-199,-199,596,889,309,878,-310,-310,-310,-310,100,90,90,4,9948,9911,9912,12.251,0,100,2000,30,0,87.727,88.382,-674,1872,-1,175,-84,4,48,45.5,46,67.5,207,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.07,0.16,0.09,0.03,0.01,0.01,0,0,0.03,0.06,0.05,12.21,0.18,6.22,6.18,6.18,6.16,6.2,7,4.93,-1,1
160.0559381,128,0,107,295,241,311,306,-199,-199,598,889,310,877,-310,-310,-310,-310,100,90,90,3,9946,9913,9912,12.251,0,100,2000,30,0,87.716,88.486,-436,1993,-1,174,84,4,57,46,55,82,240,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.05,0.06,0.19,0.09,0.03,0.01,0.01,0,0,0.03,0.06,0.05,12.21,0.18,6.22,6.18,6.18,6.16,6.2,7,4.98,-1,1
160.0712457,128,0,105,291,240,307,306,-199,-199,596,889,307,877,-310,-310,-310,-310,100,90,90,3,9947,9912,9910,12.254,0,100,2000,30,0,87.727,88.297,-346,2156,-1,172,104,4,48,42.5,60.5,69.5,220.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.17,0.09,0.03,0.01,0.01,0,0,0.03,0.06,0.05,12.21,0.18,6.22,6.18,6.18,6.16,6.2,7,4.83,-1,1
160.0770338,128,0,103,289,242,304,304,-199,-199,597,889,304,877,-310,-310,-310,-310,100,90,90,5,9947,9912,9912,12.251,0,100,2000,30,0,87.727,88.382,-300,1727,-1,171,-189,4,42.5,41,38.5,61.5,183.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.14,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.06,12.21,0.19,6.22,6.18,6.19,6.16,6.2,7,4.76,-1,1
160.0873003,128,0,105,285,240,302,304,-199,-199,596,889,304,878,-310,-310,-310,-310,100,90,90,5,9947,9912,9914,12.254,0,100,2000,30,0,87.886,88.486,-231,1848,-1,169,84,4,43,35.5,66,65.5,210,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.05,12.21,0.18,6.22,6.18,6.18,6.16,6.2,7,4.74,-1,1
160.1035204,128,0,100,284,238,298,303,-199,-199,596,889,303,877,-310,-310,-310,-310,100,90,90,4,9947,9912,9912,12.29,0,100,2000,30,0,87.908,88.447,-486,2011,-1,167,104,4,46,38.5,58,75.5,218,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.06,12.2,0.18,6.22,6.18,6.19,6.16,6.2,7,4.82,-1,1
160.1062519,384,0,98,281,238,295,302,-199,-199,596,889,304,877,-310,-310,-310,-310,100,90,90,5,9947,9911,9911,12.29,0,100,2000,30,0,88.237,88.722,-467,1888,-1,166,-38,4,53,36,49.5,54.5,193,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.06,12.21,12.23,6.22,6.18,6.18,6.16,6.2,7,4.95,-1,1
160.1198443,384,0,97,278,238,293,300,-199,-199,597,889,300,877,-310,-310,-310,-310,100,90,90,4,9947,9911,9912,12.395,0,100,2000,30,0,89.16,89.094,-1072,2397,-1,165,274,4,50.5,50.5,37.5,65,203.5,1023,2047,2047,2047,0.03,0.03,0.03,0.05,0.06,0.07,0.2,0.1,0.03,0.01,0.01,0,0,0.03,0.07,0.05,12.21,12.23,6.22,6.18,6.18,6.15,6.19,6.99,5.01,-1,1
160.1353015,384,0,96,276,236,289,299,-199,-199,597,889,299,878,-310,-310,-310,-310,100,90,90,5,9948,9914,9912,12.438,0.98,100,2000,30,0,90.215,89.862,-2891,3116,0,164,372,4,39,35,62.5,65.5,202,1023,2047,2047,2047,0.03,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0.02,0.01,0,0,0.03,0.07,0.05,12.2,12.22,6.21,6.17,6.18,6.16,6.2,7,4.94,-1,1
160.1423561,384,0,95,272,238,287,298,-199,-199,597,890,298,878,-310,-310,-310,-310,100,90,90,4,9947,9912,9912,12.395,0,100,2000,30,0,90.722,90.453,-5008,4646,0,164,767,4,47.5,44.5,43.5,60,195.5,1023,2047,2047,2047,0.03,0.03,0.04,0.05,0.06,0.07,0.2,0.09,0.03,0.02,0.01,0.01,0,0.03,0.07,0.05,12.2,12.23,6.22,6.18,6.18,6.15,6.19,7,4.88,-1,1
160.1515388,384,0,93,268,239,284,297,-199,-199,597,889,299,878,-310,-310,-310,-310,100,90,90,5,9946,9912,9912,12.441,0,100,2000,30,0,90.787,90.747,-6044,5843,0,164,591,4,45,40,46.5,58.5,190,1023,2047,2047,2047,0.02,0.03,0.04,0.06,0.06,0.07,0.19,0.1,0.03,0.01,0.01,0,0,0.03,0.08,0.06,12.15,12.22,6.21,6.17,6.17,6.15,6.19,6.99,4.97,-1,1
160.1681711,384,0,91,267,235,281,296,-198,-199,597,891,297,878,-310,-310,-310,-310,100,90,90,5,9949,9912,9912,12.461,0,100,2000,30,0,90.046,89.946,-6198,6453,0,165,293,4,34.5,35.5,48,48.5,166.5,1023,2047,2047,2047,0.02,0.03,0.05,0.06,0.06,0.07,0.19,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.06,12.16,12.22,6.21,6.17,6.17,6.14,6.18,6.99,5,-1,1
160.1708258,384,0,90,264,234,278,295,-199,-199,597,890,295,878,-310,-310,-310,-310,100,90,90,4,9946,9912,9912,12.421,0,100,2000,30,0,89.762,89.667,-4717,4850,0,165,-800,4,36.5,29.5,51.5,46.5,164,1023,2047,2047,2047,0.02,0.03,0.04,0.06,0.07,0.07,0.19,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.17,12.22,6.21,6.17,6.17,6.15,6.19,6.99,5.05,-1,1
160.1869841,384,0,87,258,234,274,294,-199,-199,597,889,293,877,-310,-310,-310,-310,100,90,90,5,9947,9910,9913,12.405,0,100,2000,30,0,89.667,89.518,-4143,4282,0,164,-278,4,41,28,45.5,48.5,163,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.2,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.18,12.22,6.21,6.17,6.18,6.15,6.19,6.99,5.12,-1,1
160.2005252,384,0,86,257,234,271,293,-199,-199,597,889,293,877,-310,-310,-310,-310,100,90,90,5,9946,9912,9912,12.412,0,100,2000,30,0,89.667,89.518,-3943,3968,0,164,-149,4,32.5,27,42.5,62,164,1023,2047,2047,2047,0.02,0.03,0.05,0.06,0.06,0.07,0.16,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.19,12.22,6.21,6.17,6.18,6.14,6.17,6.98,5.11,-1,1
160.2076126,384,0,86,254,233,268,290,-199,-199,597,889,293,877,-310,-310,-310,-310,100,90,90,4,9947,9913,9911,12.461,0.32,100,2000,30,0,89.762,89.667,-3933,3954,0,163,0,4,28,32.5,35,49.5,145,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.1,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,12.19,6.2,6.15,6.16,6.14,6.18,6.98,5.04,-1,1
160.2153553,384,0,85,253,233,264,290,-199,-199,597,889,289,877,-310,-310,-310,-310,100,90,90,4,9946,9913,9912,12.425,2.79,100,2000,30,0,89.857,89.817,-4116,4243,0,163,149,4,24.5,21.5,43.5,51.5,141,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.21,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.2,12.2,6.2,6.16,6.17,6.14,6.18,6.99,5.15,-1,1
160.2331093,384,0,82,250,229,262,288,-199,-199,597,890,287,877,-310,-310,-310,-310,100,90,90,4,9948,9910,9913,12.438,1.9,100,2000,30,0,90.205,89.966,-4301,4536,0,163,149,4,28,21,34,39,122,1023,2047,2047,2047,0.02,0.03,0.03,0.06,0.06,0.07,0.19,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,12.21,6.21,6.17,6.17,6.15,6.19,6.99,5.08,-1,1
160.237897,384,0,81,246,228,259,287,-199,-199,597,890,287,878,-310,-310,-310,-310,100,90,90,5,9947,9912,9912,12.438,0.88,100,2000,30,0,90.384,90.199,-5003,4834,0,163,149,4,20.5,29.5,40,65.5,155.5,1023,2047,2047,2047,0.02,0.03,0.03,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,12.21,6.21,6.17,6.18,6.15,6.19,7,5.18,-1,1
160.2479194,384,0,77,243,233,256,285,-198,-199,597,889,288,877,-310,-310,-310,-310,100,90,90,5,9946,9914,9911,12.372,0,100,2000,30,0,90.608,90.513,-5372,5307,0,163,233,4,46,30,41.5,47,164.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,12.22,6.22,6.17,6.18,6.15,6.19,7,5.11,-1,1
160.265088,384,0,79,240,226,253,284,-199,-199,597,890,286,877,-310,-310,-310,-310,100,90,90,2,9948,9911,9911,12.398,0,100,2000,30,0,90.016,90.006,-5839,5950,0,164,313,4,36.5,30.5,42,47.5,156.5,1023,2047,2047,2047,0.03,0.03,0.04,0.05,0.06,0.07,0.2,0.1,0.03,0,0.01,0.01,0,0.03,0.07,0.06,12.2,12.22,6.22,6.17,6.18,6.15,6.19,6.99,5.08,-1,1
160.2717039,384,0,77,238,227,250,282,-199,-199,597,889,282,877,-310,-310,-310,-310,100,90,90,4,9946,9912,9911,12.376,0,100,2000,30,0,89.319,89.283,-4655,4935,0,164,-507,4,31.5,31,35,46,143.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.2,0.09,0.03,0,0.01,0,0,0.03,0.06,0.05,12.2,12.22,6.22,6.17,6.18,6.15,6.19,6.99,5.17,-1,1
160.2801054,384,0,76,236,225,247,281,-199,-199,597,889,281,877,-310,-310,-310,-310,100,90,90,5,9947,9911,9914,12.323,0,100,2000,30,0,88.694,88.918,-3240,3469,0,163,-722,4,33.5,18,43,66,160.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.2,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.2,12.22,6.22,6.17,6.18,6.15,6.19,7,5.12,-1,1
160.2956809,384,0,76,231,223,246,281,-198,-199,597,890,282,878,-310,-310,-310,-310,100,90,90,5,9948,9914,9911,12.274,0,100,2000,30,0,88.311,88.656,-1952,2706,-1,162,-365,4,34.5,25.5,30,44,134,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,12.23,6.22,6.17,6.18,6.16,6.19,7,5.13,-1,1
160.3002726,384,0,75,228,224,242,279,-199,-199,597,889,282,877,-310,-310,-310,-310,100,90,90,4,9947,9910,9912,12.238,0,100,2000,30,0,88.108,88.799,-1136,2141,-1,160,-262,4,29,14,54,51.5,148.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,12.23,6.22,6.18,6.18,6.16,6.19,7,5.13,-1,1
160.3126895,384,0,72,225,221,238,278,-199,-199,597,889,277,878,-310,-310,-310,-310,100,90,90,5,9947,9912,9913,12.238,0,100,2000,30,0,87.949,88.439,-673,2392,-1,159,143,4,39,22,40,57.5,158.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.2,12.23,6.22,6.18,6.18,6.16,6.19,7,5.15,-1,1
160.3272567,384,0,72,223,223,235,277,-199,-199,596,889,277,877,-310,-310,-310,-310,100,90,90,5,9948,9912,9911,12.238,0,100,2000,30,0,87.949,88.524,-294,1626,-1,158,-359,4,29,32.5,26,45,132.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.16,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.21,12.23,6.22,6.18,6.18,6.16,6.2,7,5.09,-1,1
160.3313903,384,21,70,222,216,231,275,-199,-199,597,890,277,878,-310,-310,-310,-310,100,90,90,5,9945,9914,9912,12.241,0,100,2000,30,0,87.938,88.629,-232,1751,-1,156,85,4,29,19.5,46.5,52.5,147.5,1023,2047,2047,2047,0.03,0.03,0.04,0.05,0.06,0.07,0.21,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.21,12.23,6.22,6.18,6.18,6.16,6.2,7,5.09,-1,1
160.3432495,384,0,70,218,218,230,274,-199,-199,597,889,276,878,-310,-310,-310,-310,100,90,90,5,9948,9910,9912,12.241,0,100,2000,30,0,87.864,88.354,-148,1919,-1,155,104,4,35,22,38,50.5,145.5,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.06,0.07,0.2,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.21,12.23,6.22,6.18,6.18,6.16,6.2,7,5.09,-1,1
160.3592623,384,0,68,215,217,227,273,-199,-199,597,890,274,877,-310,-310,-310,-310,100,90,90,5,9946,9914,9912,12.241,0,100,2000,30,0,87.938,88.629,63,1321,-1,153,-274,4,42,27.5,37,48,154.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.22,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.21,12.23,6.22,6.18,6.18,6.16,6.2,7,5.08,-1,1
160.3624482,384,0,67,213,218,225,271,-199,-199,597,890,271,877,-310,-310,-310,-310,100,90,90,5,9948,9912,9912,12.238,0,100,2000,30,0,87.938,88.629,-22,1829,-1,152,274,4,34,17.5,26,45,122.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.2,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.21,12.23,6.22,6.18,6.18,6.16,6.2,7,5.1,-1,1
160.3752713,384,0,67,210,218,222,270,-199,-199,596,890,271,878,-310,-310,-310,-310,100,90,90,5,9946,9912,9912,12.241,0,100,2000,30,0,87.853,88.629,39,1788,-1,150,0,4,23.5,20,34.5,38.5,116.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.23,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.21,12.23,6.22,6.18,6.18,6.16,6.2,7,5.1,-1,1
160.3913058,384,0,66,207,218,220,269,-199,-199,596,890,271,877,-310,-310,-310,-310,100,90,90,4,9947,9912,9912,12.254,0,100,2000,30,0,87.949,88.524,273,1746,-1,149,0,4,36,18,33.5,54,141.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.05,12.21,12.23,6.22,6.18,6.18,6.16,6.2,7,5.11,-1,1
160.3986108,384,0,64,206,214,217,268,-199,-199,596,889,271,877,-310,-310,-310,-310,100,90,90,4,9948,9910,9912,12.254,0,100,2000,30,0,87.864,88.524,142,1493,-1,148,-104,4,41,23.5,39.5,50.5,154.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.05,12.21,12.23,6.22,6.18,6.18,6.16,6.2,7,5.11,-1,1
160.3986108,384,0,64,206,214,217,268,-199,-199,596,889,271,877,-310,-310,-310,-310,100,90,90,4,9948,9910,9912,12.254,0,100,2000,30,0,87.864,88.524,142,1493,-1,148,-104,4,41,23.5,39.5,50.5,154.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0.01,0.01,0,0,0.03,0.07,0.05,12.21,12.23,6.22,6.18,6.18,6.16,6.2,7,5.11,-1,1
